,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2468,2015-08-09,"-23,6486403","-46,7492015","('Clear', None)",2
2469,2015-08-09,"-23,6815884062","-46,6102336432","('Partially cloudy', None)",5
2470,2015-08-09,"-23,432309","-46,539484","('Clear', None)",3
2471,2015-08-09,"-23,521911317","-46,787969672","('Clear', None)",2
2472,2015-08-08,"-23,464889","-46,632719","('Clear', None)",3
2473,2015-08-08,"-23,744162","-46,706555","('Clear', None)",4
2474,2015-08-08,"-23,624417268","-46,520881364","('Clear', None)",15
2475,2015-08-08,"-23,8202044835","-46,5822452794","('Clear', None)",20
2476,2015-08-07,"-23,463721","-46,468445","('Clear', None)",20
2477,2015-08-06,"-23,7740186","-46,7213671","('Clear', None)",17
2478,2015-08-06,"-23,471259","-46,304237","('Clear', None)",18
2479,2015-08-05,"-23,521223","-46,729925","('Clear', None)",17
2480,2015-08-04,"-23,531139","-46,775686","('Clear', None)",6
2481,2015-08-03,"-23,516715266","-46,740624384","('Clear', None)",8
2482,2015-08-03,"-23,305032248","-46,760802797","('Clear', None)",18
2483,2015-08-02,"-23,674184","-46,532275","('Clear', None)",21
2484,2015-08-02,"-23,535954","-46,49022","('Clear', None)",23
2485,2015-08-02,"-23,71956","-46,56736","('Clear', None)",14
2486,2015-08-02,"-23,450743","-46,549415","('Clear', None)",4
2487,2015-08-01,"-23,523449","-46,566127","('Clear', None)",19
2488,2015-07-31,"-23,334303","-46,64328","('Clear', None)",18
2489,2015-07-30,"-23,523449","-46,566127","('Clear', None)",2
2490,2015-07-30,"-23,51054","-46,688889","('Partially cloudy', None)",8
2491,2015-07-29,"-23,535010173","-46,548283912","('Partially cloudy', None)",5
2492,2015-07-29,"-23,75306","-46,682116","('Clear', None)",0
2493,2015-07-27,"-23,5796","-46,485497","('Clear', None)",3
2494,2015-07-27,"-23,644247909","-46,322611403","('Clear', None)",3
2495,2015-07-26,"-23,406162","-46,735144","('Overcast', None)",3
2496,2015-07-26,"-23,698621745","-46,483398606","('Partially cloudy', None)",13
2497,2015-07-26,"-23,741444","-46,575071","('Clear', None)",23
2498,2015-07-26,"-23,555091","-46,19782","('Clear', None)",19
2499,2015-07-26,"-23,47116","-46,89871","('Clear', None)",19
2500,2015-07-26,"-23,550126","-46,774183","('Clear', None)",22
2501,2015-07-24,"-23,484169","-46,591276","('Rain, Overcast', 0.43)",21
2502,2015-07-24,"-23,370432543","-46,054957","('Partially cloudy', None)",16
2503,2015-07-24,"-23,5165776705","-46,7912094705","('Partially cloudy', None)",15
2504,2015-07-23,"-23,653890372","-46,723936746","('Partially cloudy', None)",15
2505,2015-07-23,"-23,548727","-46,437039","('Partially cloudy', None)",20
2506,2015-07-21,"-23,74415","-46,52508","('Clear', None)",12
2507,2015-07-21,"-23,3372982204","-46,8239281328","('Clear', None)",7
2508,2015-07-20,"-23,4031605861","-46,473656197","('Clear', None)",4
